ResId,ChapterId,BookId,Link,Valid,JWLINK
172311,104193,25530,487979336,yes,
175998,104417,24845,491509467,yes,
210039,124092,26900,516193165,yes,
184843,111953,24847,494788720,yes,
282816,171187,31817,579294061,yes,
377483,213841,34137,649054913,yes,
239906,144268,28838,543928716,yes,
360161,209330,26740,594472224,yes,
250941,144638,27184,551328743,yes,
275283,168784,30156,572149065,yes,
226770,133021,27926,536630501,yes,
170095,102981,25528,486687409,yes,
308058,182197,31880,593217618,yes,
237970,140238,28834,542569718,yes,
205746,122758,26340,511556441,yes,
307986,178906,31819,593217800,yes,
255926,157436,30152,554258578,yes,
112060,61993,22199,445783010,yes,
210646,123549,26903,517463784,yes,
390036,219262,32706,638146302,yes,
301055,178469,31726,591496964,yes,
270883,165691,31301,567837711,yes,
218310,127728,27942,529325287,yes,
250066,152979,30152,549262590,yes,
224477,130706,26899,534714110,yes,
309466,185473,32269,593676449,yes,
361722,175189,32035,595716241,yes,
185169,111738,25531,495388458,yes,
181798,109855,25702,494058005,yes,
240041,143926,27181,545353992,yes,
388999,219041,32886,653670573,yes,
255477,154691,28833,554162975,yes,
228355,132851,28663,538033071,yes,
361822,209610,32433,641076559,yes,
270975,166322,31300,568475027,yes,
177407,106076,25529,492716424,yes,
261736,159441,28838,560288084,yes,
185170,107460,24850,495428774,yes,
185553,112434,25532,495702807,yes,
244319,148411,28839,546348672,yes,
174561,104579,24846,490635885,yes,
187867,113930,25529,496386617,yes,
346112,203540,31819,636132487,yes,
110958,61771,22199,440908140,yes,
177870,104467,25528,492733749,yes,
280117,170255,31748,577045552,yes,
172852,104349,24848,488783824,yes,
238970,141671,27184,542994324,yes,
374997,212266,32667,647994457,yes,
111715,61993,22199,445462767,yes,
270531,165985,27181,567378343,yes,
259993,159791,30152,558955589,yes,
174183,104732,25526,490145270,yes,
351514,201348,33467,637445000,yes,
284019,172608,31722,580205984,yes,
351362,205814,33683,601572337,yes,
367093,195563,30154,644207630,yes,
216596,126074,26899,524090956,yes,
209043,122851,26899,514129031,yes,
386682,215614,33467,652475441,yes,
302373,178906,31819,592099567,yes,
262315,161311,30152,564085665,yes,
224579,130411,28833,534751063,yes,
176326,106119,25530,491942120,yes,
232613,134214,27182,540040136,yes,
280609,171187,31817,577488604,yes,
190881,115605,26340,498307783,yes,
198729,120405,25532,503982861,yes,
223337,130153,28663,533901605,yes,
355878,207837,32667,638958167,yes,
376113,214333,33782,648604679,yes,
386697,218355,33466,652478556,yes,
206191,123032,26686,512368201,yes,
269764,163204,28837,566401282,yes,
179734,108278,25530,493626626,yes,
226190,128446,26902,536192349,yes,
211052,124092,26900,517099832,yes,
384377,215828,33466,651505409,yes,
359204,202693,32060,640350735,yes,
283072,171185,31816,579275035,yes,
161026,99580,24849,476252665,yes,
270649,162754,31322,567468637,yes,
244474,148538,29055,546402032,yes,
110957,61771,22199,440552825,yes,
376109,214661,33470,648590937,yes,
194983,116933,26339,501115674,yes,
258003,157470,29055,557095823,yes,
243056,144268,28838,545846671,yes,
282916,172394,31883,579262629,yes,
403351,225767,34243,656548240,yes,
382703,215599,32665,650563485,yes,
216889,126929,26686,524673007,yes,
211201,124197,26922,517127747,yes,
202129,121837,26686,507004630,yes,
198765,120415,25526,504335459,yes,
270261,165905,30157,566906444,yes,
251759,152979,30152,551918338,yes,
216957,126776,27183,524693767,yes,
384101,216402,32668,651477597,yes,
282482,172246,31814,578713528,yes,
169625,102978,24846,486266413,yes,
372749,212104,33499,647290127,yes,
215968,125850,26902,523089881,yes,
160063,97015,24846,475403072,yes,
170001,102935,24850,486736340,yes,
208884,123802,26900,516249233,yes,
199616,119792,26337,504675023,yes,
266323,162171,27181,564957499,yes,
210657,124073,26740,516596493,yes,
212322,124073,26740,518947289,yes,
218327,127728,27942,529342750,yes,
360827,207295,33499,640679830,yes,
197674,119826,25527,503020010,yes,
344675,203135,33493,632933504,yes,
252792,151184,29599,552377511,yes,
360216,209331,26740,617693904,yes,
264722,162087,26899,563064512,yes,
223330,130782,27181,533850841,yes,
218355,127472,26337,527116653,yes,
277172,169819,31748,574763013,yes,
215540,126271,26339,538722083,yes,
110080,61251,22198,441526974,yes,
208036,122891,25530,513307907,yes,
191876,115983,26342,499598595,yes,
189977,114761,24848,497614371,yes,
386235,217046,32663,652395608,yes,
172297,103801,24850,488017103,yes,
172723,104349,24848,488066599,yes,
221057,128704,27184,529635278,yes,
371552,212667,33511,646758141,yes,
219399,127998,27968,527739065,yes,
360858,206007,32884,640374849,yes,
337087,198569,27185,618876973,yes,
281887,170921,31726,578400606,yes,
327774,195160,32067,616947897,yes,
230621,136656,28833,539018323,yes,
217404,126773,26903,525436724,yes,
225897,127733,26339,536182836,yes,
255910,157430,26900,554590123,yes,
373601,212266,32667,647182241,yes,
375159,214333,33782,648037528,yes,
198183,119826,25527,503445910,yes,
222858,130413,28834,533825868,yes,
256230,157517,30152,554710811,yes,
180344,109058,25424,494007440,yes,
259544,159439,30151,558504149,yes,
280445,171137,26899,577049816,yes,
208929,123545,25530,514236700,yes,
235777,138101,26337,541482110,yes,
218325,127728,27942,529341760,yes,
171107,103852,25532,487129869,yes,
209418,123092,25526,514629762,yes,
244248,148348,29599,545952152,yes,
204007,122419,26686,509640345,yes,
239398,143924,27639,543465508,yes,
270214,165728,28839,566917800,yes,
174003,104687,25529,490112447,yes,
191291,115595,25530,498578694,yes,
218313,127728,27942,529328040,yes,
360190,209331,26740,613356724,yes,
191827,115670,24845,499462617,yes,
248719,150320,28839,548737779,yes,
224039,126768,26900,534294454,yes,
215473,126074,26899,522643393,yes,
299726,177552,30152,589849376,yes,
224198,130707,29055,534397492,yes,
258914,157422,30154,557905578,yes,
387445,218592,34343,652804286,yes,
238949,141199,28839,543009060,yes,
256251,157422,30154,555035213,yes,
332812,196702,32885,622395786,yes,
201765,119789,26338,506002548,yes,
218314,127728,27942,529335252,yes,
263292,161821,28839,561681934,yes,
165750,101750,24821,482230339,yes,
182479,107944,25531,494330165,yes,
203420,122112,25530,508766439,yes,
250296,152979,30152,549616942,yes,
258556,158799,28834,557512583,yes,
169565,102935,24850,485873079,yes,
194993,116977,25532,501139847,yes,
201209,121578,25527,505202269,yes,
251523,150905,28838,551801618,yes,
367804,209362,33624,644766736,yes,
212132,125009,26339,518530398,yes,
257335,151184,29599,556118810,yes,
282915,172393,31882,579379467,yes,
237960,136476,28838,542529416,yes,
239396,144266,27926,543451860,yes,
270218,166020,29599,566969034,yes,
207718,123092,25526,512923685,yes,
188454,113933,25527,496860423,yes,
370094,212396,33466,645520196,yes,
169352,102986,25530,485828048,yes,
176786,106107,24846,492352889,yes,
250224,151973,26900,549556384,yes,
264054,161311,30152,562135106,yes,
352043,199116,33378,637476200,yes,
197622,118781,25526,503010599,yes,
216922,126771,26922,524821480,yes,
255925,157435,26899,554566602,yes,
366125,207873,31817,643814721,yes,
189363,114194,25702,497215185,yes,
171151,103196,25526,487192763,yes,
282029,171998,29599,578459232,yes,
272748,165694,31048,569378520,yes,
225291,131122,27639,534741875,yes,
388781,218974,32882,653621692,yes,
282485,171184,31815,578750354,yes,
240048,142030,26902,544462252,yes,
385799,213840,34135,651978114,yes,https://content.jwplatform.com/videos/4bocNesN-9YBrBxKD.m4a
192342,115416,25424,499985821,yes,
255938,157437,27181,554617916,yes,
242111,134275,29055,545410233,yes,
234773,136477,26902,540964034,yes,
182458,109058,25424,494342186,yes,
256250,157428,27185,555022930,yes,
233791,134214,27182,540554261,yes,
272668,166358,28838,569239870,yes,https://content.jwplatform.com/videos/EYIbA54w-9YBrBxKD.m4a
351348,205811,33683,594457154,yes,
182265,108707,24846,494330239,yes,
263792,161544,30153,562067514,yes,
207777,123258,26893,512926046,yes,
255592,156670,26902,554172856,yes,
283518,171187,31817,579731091,yes,
225900,130785,27184,535722331,yes,
160052,98809,24345,475384515,yes,
262132,160925,30153,560711281,yes,
352733,205991,33493,637891113,yes,
200422,120415,25526,504748248,yes,
265091,161316,30151,563644608,yes,
382760,216411,34138,650577831,yes,
193302,116729,24846,500319194,yes,
190446,114728,25531,497880567,yes,
353456,199412,32667,638102929,yes,
173758,104579,24846,489728546,yes,
274715,167703,31301,571636213,yes,
193290,115983,26342,500436868,yes,
212781,125231,26686,519346503,yes,
213869,125660,26900,520823178,yes,
148365,91135,24452,443414637,yes,
217463,127229,26339,525399543,yes,
278566,166485,30152,575772038,yes,
302372,179803,31048,592125062,yes,
224749,127727,27182,534764648,yes,
219619,127720,27639,528144850,yes,
232580,136476,28838,540021036,yes,
225908,130707,29055,535829407,yes,
258946,159067,30157,557922719,yes,
237947,141201,26899,542465879,yes,
240840,134984,26900,544872405,yes,
180339,107957,25529,493973436,yes,
246646,144268,28838,547841758,yes,
373608,213467,32883,647256538,yes,
212284,125118,26337,518906720,yes,
221860,128560,27181,532543618,yes,
368700,211232,32942,645056462,yes,
201583,121389,25530,505985430,yes,
368690,195563,30154,645069835,yes,
265094,162584,27185,563516370,yes,
201975,120368,26298,506458286,yes,
216369,126074,26899,523610469,yes,
232955,137906,27639,539971956,yes,
158757,97771,24848,474649137,yes,
269974,165886,29599,566585266,yes,
171835,103198,25527,487563124,yes,
188457,112683,25530,496864261,yes,
275085,168679,28834,572039144,yes,
315503,185811,32067,598838583,yes,
252432,153648,30157,552248948,yes,
220073,127582,26899,528644935,yes,
189355,114742,25424,497215328,yes,
243645,134275,29055,545882985,yes,
264969,162358,30153,563516868,yes,
283038,171137,26899,579714226,yes,
270869,162836,30151,567821571,yes,
366361,209357,30151,643891066,yes,
174622,104805,24850,490667672,yes,
198246,119792,26337,503732079,yes,
205648,122895,26743,511448211,yes,
248288,133503,28837,549146418,yes,
379374,215616,33469,649977184,yes,
193729,116980,26340,500842704,yes,
255579,153647,30154,554135087,yes,
198320,120344,26686,503713753,yes,
173319,104530,24847,488928480,yes,
270165,163017,28834,566968347,yes,
389477,219176,32999,654009126,yes,
219646,128560,27181,528178540,yes,
376107,214236,32885,648563767,yes,
265290,162791,27185,563986449,yes,
167835,101473,24846,484695607,yes,
186965,113163,25529,495999970,yes,
272747,167703,31301,569354043,yes,
367734,211226,32706,644644321,yes,
356454,207995,33493,639125020,yes,
284003,171137,26899,580126657,yes,
221918,129562,27184,532534604,yes,
271650,166828,28834,568827760,yes,
219609,128446,26902,528158955,yes,
176744,106076,25529,492329353,yes,
212826,124786,26893,519450262,yes,
175395,104996,25529,491042673,yes,
110076,61250,22198,440229252,yes,
376077,214482,32433,648953208,yes,
358740,207837,32667,639867462,yes,
368694,211542,31814,645056550,yes,
191841,115326,25527,499599907,yes,
336299,195159,32060,624444022,yes,
256856,157513,30153,555520305,yes,
235794,141199,28839,541505185,yes,
193328,115416,25424,501705450,yes,
300405,178210,32164,589824668,yes,
201489,120368,26298,510551794,yes,
169514,102982,25531,486276145,yes,
231565,131192,28839,539506000,yes,
202909,121923,24845,508333885,yes,
345262,201347,32884,633718730,yes,
242557,146201,30153,545805632,yes,
191228,115326,25527,499085521,yes,
257263,158201,30153,556023429,yes,
201978,121842,26340,506461162,yes,
218338,127728,27942,529339885,yes,
220070,128446,26902,529191619,yes,
307998,179804,31748,593114497,yes,
246858,148538,29055,547874311,yes,
177028,106653,24848,492462171,yes,
366634,211291,34008,644297834,yes,
231564,134214,27182,539544771,yes,
208894,122853,26902,515238898,yes,
367102,209357,30151,644317932,yes,
378157,214421,32663,649335328,yes,
379376,214661,33470,649977833,yes,
279470,169461,31322,576734570,yes,https://content.jwplatform.com/videos/qip8Tm3M-9YBrBxKD.m4a
341090,199993,32884,630011897,yes,
225915,130706,26899,535696899,yes,
201686,121398,26342,506021824,yes,
388775,218721,34343,653594628,yes,
379248,214421,32663,649791885,yes,
382762,215613,34137,650598595,yes,
378573,215601,32886,649481337,yes,
169539,103189,25532,486320056,yes,
274277,168382,27181,571146758,yes,
278973,170255,31748,576345970,yes,
386690,218354,33782,652476828,yes,
200631,120410,25530,504675603,yes,https://content.jwplatform.com/videos/GT1hCZ6N-9YBrBxKD.m4a
276905,169665,31048,574442468,yes,
255591,155487,27182,554187728,yes,
257345,157481,30151,556158037,yes,
261050,159432,27182,559332482,yes,
193268,115670,24845,500302358,yes,
182933,108840,24848,494416651,yes,
156999,96990,24849,473440294,yes,
264266,159431,29599,562699976,yes,
376106,214660,32886,648566067,yes,
195809,118781,25526,501715930,yes,
197677,118604,26339,502918855,yes,
350591,203135,33493,637081594,yes,
189206,114641,25530,497137717,yes,
220071,127727,27182,528707847,yes,
239470,143096,28663,543505927,yes,
383608,215097,34136,651110454,yes,
257962,157425,30157,557052138,yes,
277278,169662,31301,574764276,yes,
367617,211519,33467,644263455,yes,
155849,96020,22772,474629106,yes,
189186,113830,26338,497238071,yes,
369756,212266,32667,645104947,yes,
277169,169818,31747,574777640,yes,
387456,218596,32884,652876962,yes,
276345,166485,30152,573348733,yes,
246729,148412,27182,547858030,yes,
341707,200289,33280,629891099,yes,
250152,150905,28838,549844927,yes,
187536,112683,25530,496167853,yes,
258563,151184,29599,557512545,yes,
230699,136722,27926,539958896,yes,
272746,165905,30157,569212787,yes,
209280,123452,26337,518988104,yes,
249391,151184,29599,549619493,yes,
306735,183655,26899,591946465,yes,
368180,211163,33719,644808096,yes,
244321,146253,26902,546365374,yes,
219608,128282,27926,528211371,yes,
377537,214331,33493,649064325,yes,
269739,162836,30151,566538280,yes,
190266,115325,24846,497864040,yes,
220096,128704,27184,528672105,yes,
110082,61251,22198,442252471,yes,
254235,153648,30157,552714682,yes,
198388,120367,25529,503778224,yes,
273643,166358,28838,570175305,yes,
208468,123092,25526,517163861,yes,
230383,132990,28833,538548236,yes,
387806,217988,34136,653188210,yes,
274692,168679,28834,571579860,yes,
276567,169524,28837,573816407,yes,
209841,123092,25526,515762039,yes,
321435,192285,32067,606509796,yes,
258951,158546,27182,557969842,yes,
305210,169438,31670,592585413,yes,
265890,162791,27185,565494968,yes,
284049,171310,31048,580295505,yes,
225909,132854,27926,535697115,yes,
181910,108280,24847,494313099,yes,
258566,158479,28839,557464885,yes,
384382,215097,34136,651548758,yes,
192340,115985,26298,499968332,yes,
387822,216639,32999,653164474,yes,
248563,144638,27184,548726336,yes,
305213,178906,31819,592671648,yes,
351907,205991,33493,637500794,yes,
369739,211528,32665,645125437,yes,
266658,163385,30157,565467422,yes,
185230,111953,24847,495191086,yes,
265775,163017,28834,564551391,yes,
257884,158479,28839,556502593,yes,
182333,106997,24845,494320333,yes,
248702,150932,27182,548766429,yes,
235390,140841,27182,540973816,yes,
174011,104417,24845,490070579,yes,
282491,166485,30152,578791616,yes,
269050,162172,30154,565929797,yes,
173751,104193,25530,489730412,yes,
230744,133507,28834,539069778,yes,
369942,209361,33782,645484476,yes,
172827,104406,25531,488404977,yes,
192338,116010,25531,499921705,yes,
279467,170255,31748,576616096,yes,
241947,141204,27182,545385159,yes,
325185,193770,32268,612462283,yes,
260006,158547,26902,558900588,yes,
222987,129492,26337,533830788,yes,
232957,138738,26899,539958893,yes,
248570,150912,27181,548751506,yes,
232227,138101,26337,539974764,yes,
242632,146267,26899,545789675,yes,
187295,113369,25532,496187263,yes,
206229,122591,26740,512428543,yes,
341431,201111,33497,631717304,yes,
202699,121686,26337,507826931,yes,
270111,161680,28838,566917722,yes,
226217,127733,26339,536191784,yes,
191310,115818,25702,498623975,yes,
209654,123558,26893,515233141,yes,
184199,111813,25527,494635318,yes,
263056,161311,30152,561319848,yes,
331653,195160,32067,620731486,yes,
180968,107460,24850,494043511,yes,
273792,166828,28834,570227127,yes,
356432,206007,32884,639084586,yes,
210524,124491,25526,516191774,yes,
224042,127733,26339,534728923,yes,
245377,148412,27182,546814241,yes,
377317,214655,32883,648978226,yes,
255052,156446,28838,553254038,yes,
281339,171184,31815,577974804,yes,
387444,218592,34343,652803440,yes,
264693,162584,27185,563060930,yes,
257319,158161,27181,556080790,yes,
262323,161316,30151,560823622,yes,
257969,157422,30154,557041271,yes,
195094,118192,26342,501754617,yes,
351531,203552,33499,637871441,yes,
387436,217046,32663,652796150,yes,
196380,115933,26337,502039282,yes,
353453,206652,33467,638102746,yes,
249370,152408,26903,549194563,yes,
271070,166358,28838,568310974,yes,
271579,165985,27181,568789930,yes,
238940,143924,27639,543033634,yes,
224080,129562,27184,533843984,yes,
167151,102662,24848,483535519,yes,
386671,216405,32886,652499845,yes,
223868,130706,26899,534276374,yes,
218322,127728,27942,529342347,yes,
251940,154414,28839,551802627,yes,
353490,203889,32665,638135876,yes,
184699,109058,25424,494748625,yes,
204680,122578,25527,510217241,yes,
270659,164920,28833,567365306,yes,
282563,170686,30151,578802987,yes,
355930,207291,32665,638991635,yes,
257473,158199,26899,556473707,yes,
226294,130417,28837,536165584,yes,
390026,219262,32706,627351282,yes,
221922,129797,28663,532569659,yes,
360277,209333,26740,630746088,yes,
231560,136477,26902,539524950,yes,
180033,106618,25527,493730145,yes,
387823,218720,34174,653165094,yes,
212144,124118,26337,518445415,yes,
201453,120349,26339,505578076,yes,
203264,121860,25526,508820024,yes,
186239,112195,24845,495660342,yes,
218319,127728,27942,529335937,yes,
265074,162766,27182,563590918,yes,
384370,216021,32885,651492577,yes,
273269,167703,31301,569829215,yes,
212159,125020,26903,518529643,yes,
262745,161179,27185,561167004,yes,
224087,130153,28663,534359203,yes,
277939,169662,31301,575361951,yes,
386655,213840,34135,652440094,yes,
178137,107540,24847,492810315,yes,
276585,169583,31726,573913217,yes,https://content.jwplatform.com/videos/zVQcWG71-9YBrBxKD.m4a
201486,120144,25531,505547320,yes,
259561,159443,30152,557532227,yes,
281937,171701,31301,578450948,yes,
281923,171187,31817,578361445,yes,
246158,149653,30152,547474513,yes,
379249,214898,32664,649778900,yes,
264698,162586,31048,563233573,yes,
275955,157377,30156,572874066,yes,
185216,107957,25529,495188677,yes,
270805,166368,30153,567746273,yes,
379958,216020,32883,650295269,yes,
265953,162836,30151,564587977,yes,
195816,116012,25527,501737074,yes,
281920,171185,31816,578336292,yes,
259996,158799,28834,558938261,yes,
255013,156670,26902,553230290,yes,
189916,114088,22472,497278198,yes,
241889,146201,30153,545317242,yes,
174177,104602,25531,490626365,yes,
378641,214331,33493,649533476,yes,
284030,172406,30154,580598563,yes,
339918,199252,31815,629770550,yes,
353593,205732,33497,638905151,yes,
274077,168464,27185,570530270,yes,
193311,116012,25527,500418160,yes,
190871,115604,25531,498241966,yes,
184036,107957,25529,494572000,yes,
169564,102776,24845,486255968,yes,
190452,115417,26298,497916047,yes,
215518,125850,26902,525508166,yes,
284453,173191,31301,580267498,yes,
171902,103852,25532,487517987,yes,
266624,163388,30152,565593914,yes,
174030,104579,24846,490112952,yes,
246140,144268,28838,547373034,yes,
242486,146724,29599,545462038,yes,
307024,181446,30153,593081686,yes,
354779,202690,32067,639423736,yes,
236746,141199,28839,541998878,yes,
281817,170481,27181,578366772,yes,
235785,140254,27926,541466348,yes,
257651,157481,30151,556551417,yes,
218151,126773,26903,526494701,yes,
274968,168731,28838,572020750,yes,
316522,189980,32269,600136121,yes,
197250,118790,26298,502528059,yes,
222375,130153,28663,533460031,yes,
265796,162172,30154,564496192,yes,
236389,141671,27184,541575770,yes,
202136,120349,26339,507003285,yes,
196379,118594,25530,502039820,yes,
217879,127471,26922,527209001,yes,
388770,218971,32741,653558295,yes,
280372,171123,29599,577112394,yes,
232576,134189,27181,540004615,yes,
210633,124118,26337,516570131,yes,
390024,219262,32706,625366682,yes,
372781,213467,32883,646841010,yes,
388782,218975,32885,653633093,yes,
382731,216405,32886,650582775,yes,
371573,212895,32433,646805092,yes,
208992,123881,26686,514128109,yes,https://content.jwplatform.com/videos/5CWnjmBu-9YBrBxKD.m4a
263314,161311,30152,561750046,yes,
218104,127635,26686,526437920,yes,
245790,149653,30152,546464060,yes,
280625,171137,26899,577608741,yes,
219125,127472,26337,527635702,yes,
223847,131192,28839,534314416,yes,
189369,114755,26340,497227375,yes,
361718,175189,32035,593631314,yes,
261411,159441,28838,559832682,yes,
257964,158360,26900,557064960,yes,
367095,211226,32706,644207572,yes,
379953,214899,32999,650194843,yes,
388767,218594,34137,653544815,yes,
266049,162589,31300,564712574,yes,
171870,103801,24850,487537582,yes,
360197,209330,26740,600806759,yes,
167247,102517,24847,483556667,yes,
274139,166485,30152,570606108,yes,
301992,181261,31882,591543824,yes,
221009,129434,27926,529661192,yes,
379253,215601,32886,649934610,yes,
198746,120410,25530,503730431,yes,
256217,157435,26899,555022606,yes,
379257,215614,33467,649894154,yes,
172786,102981,25528,488389356,yes,
302376,179804,31748,591984112,yes,
211847,122851,26899,517966609,yes,
390245,219178,34361,654388706,yes,
188359,112195,24845,496748696,yes,
255310,157194,30152,553323814,yes,
368721,179259,32298,644791044,yes,
185403,112331,24846,495388228,yes,
221712,128560,27181,531624153,yes,
387825,218597,33493,653201786,yes,
225912,131192,28839,535736485,yes,
262147,161179,27185,560698230,yes,
207364,123187,26930,481991316,yes,
174627,104986,25531,490613187,yes,
173563,104430,24850,489357776,yes,
172282,104297,24846,487968357,yes,
171822,102776,24845,487510848,yes,
180071,108841,25702,493695480,yes,
278626,169662,31301,575674370,yes,
216700,126776,27183,524135849,yes,
387826,216405,32886,653193577,yes,
283236,172528,31746,579426289,yes,
218417,127743,26686,527102753,yes,
264721,162598,28837,563086970,yes,
206192,122758,26340,511933518,yes,
206462,123092,25526,512483585,yes,
360172,209330,26740,596383630,yes,
201473,121752,26686,505498106,yes,
262382,160613,26902,560751772,yes,
265961,162171,27181,564524774,yes,
186933,113369,25532,495971844,yes,
176344,104995,25702,492001864,yes,
351947,206007,32884,637505718,yes,
275984,168469,30151,573304991,yes,
173508,104415,25529,489345497,yes,
232602,136477,26902,540020552,yes,
209427,124058,25424,514614331,yes,
110966,61773,22199,442952459,yes,
204874,122724,26686,510532638,yes,
193694,115933,26337,501124534,yes,
273920,168551,29599,570223731,yes,
212845,125245,26903,519410113,yes,
205619,122578,25527,511556949,yes,
378643,215613,34137,649522815,yes,
361724,175189,32035,596356595,yes,
202156,121842,26340,507057419,yes,
213577,125655,26903,520274959,yes,
207900,122851,26899,513281246,yes,
367008,210158,31675,644234911,yes,
211585,123558,26893,517069558,yes,
239893,144634,27926,543893396,yes,
362811,209610,32433,641409758,yes,
190131,114088,22472,498664536,yes,
261749,160925,30153,560266746,yes,
172836,104415,25529,488366354,yes,
265802,162758,28833,564487395,yes,
261014,159789,30153,559278850,yes,
281880,171184,31815,578324064,yes,
249405,150905,28838,549168870,yes,
273225,166358,28838,569718252,yes,
270631,166288,28839,567361989,yes,
218315,127728,27942,529335597,yes,
280886,171310,31048,577605205,yes,
245792,149653,30152,546855192,yes,
176758,106432,25532,492379336,yes,
281355,170947,30154,577881911,yes,
213852,125115,26899,520789850,yes,
272741,166824,30151,569333822,yes,
379380,213840,34135,649926265,yes,
158775,96225,24845,475352885,yes,
360244,209333,26740,626199683,yes,
257471,156974,28837,556474033,yes,
376111,213916,33465,648596018,yes,
173762,104602,25531,489708658,yes,
212090,124497,26902,518476291,yes,
191830,115593,26339,499490838,yes,
227714,134275,29055,537219466,yes,
244460,145478,30151,546442630,yes,
158406,96020,22772,474521321,yes,
256927,158030,26900,555547391,yes,
198401,118781,25526,503786609,yes,
379952,216019,32664,650172298,yes,
384098,216850,32665,651473790,yes,
315600,188364,32269,598778078,yes,
189339,114728,25531,497149733,yes,
278974,170572,31048,576170308,yes,
360200,209331,26740,615763782,yes,
222853,130411,28833,533841216,yes,
191839,115978,24846,499491162,yes,
224853,130413,28834,534725095,yes,
191566,115925,25532,499152954,yes,
236640,140254,27926,541954234,yes,
230674,135340,26337,538987647,yes,
175409,104417,24845,491068894,yes,
280715,170947,30154,577596418,yes,
278844,170481,27181,576109479,yes,
282968,172257,31726,579337096,yes,
209644,123893,25527,515625163,yes,
269992,165905,30157,566426262,yes,
305212,179803,31048,592693497,yes,
246145,148412,27182,547390180,yes,
274120,168469,30151,570630281,yes,
226220,132013,26900,536181937,yes,
250930,150905,28838,551353805,yes,
207372,123187,26930,483969226,yes,
379955,214654,32668,650207250,yes,
190197,115272,25702,497588802,yes,
215149,126074,26899,522163595,yes,
266321,163204,28837,564944353,yes,
269296,162589,31300,566124365,yes,
276766,166485,30152,574383571,yes,
230387,135340,26337,538519597,yes,
384104,216639,32999,651483543,yes,
198770,119826,25527,503795116,yes,
366364,208573,31048,643854168,yes,
233483,136656,28833,540522183,yes,
382701,214899,32999,650534467,yes,
273323,166824,30151,569809606,yes,
305197,181261,31882,592693412,yes,
210011,124123,26686,516684603,yes,
239738,143271,29599,543594639,yes,
214147,125115,26899,521229075,yes,
189130,114192,24846,497138290,yes,
211566,124908,25527,517955307,yes,
193711,116977,25532,500840753,yes,
378566,215599,32665,649421149,yes,
209559,123452,26337,515158246,yes,
188464,113835,24848,496862194,yes,https://content.jwplatform.com/videos/U1gS8Ltj-9YBrBxKD.m4a
277295,168927,30154,574745824,yes,
182936,110837,25530,494341931,yes,
256015,157470,29055,554651295,yes,
198176,120144,25531,503352475,yes,
256291,157437,27181,555076820,yes,
212442,124910,26922,519018021,yes,
376118,213917,34136,648577967,yes,
261728,159439,30151,560362164,yes,
251324,153639,28837,552384977,yes,
197095,119789,26338,502937714,yes,
223208,130692,27926,533883428,yes,
248795,151184,29599,548838758,yes,
274031,168382,27181,570575670,yes,
223950,131281,27926,534728797,yes,
271707,165691,31301,568885621,yes,
207370,123187,26930,483581909,yes,
184319,111837,25526,494626506,yes,
262608,160587,26899,561167795,yes,
283530,172406,30154,579695488,yes,
258198,158580,28838,557066634,yes,
276604,168931,31301,573967447,yes,
190642,115542,25529,497945067,yes,
110074,61249,22198,439475416,yes,
265287,162790,30153,563987284,yes,
278545,170253,31747,575703011,yes,
167013,101295,24845,483394523,yes,
259170,158496,28837,558366899,yes,
208456,123291,26900,513829140,yes,
173039,104193,25530,488816816,yes,
216336,126116,27183,523334955,yes,
216411,126771,26922,523701339,yes,
366472,210158,31675,643814928,yes,
269756,165728,28839,566443798,yes,
266339,162979,30153,564951657,yes,
382176,216338,34229,602454916,yes,https://content.jwplatform.com/videos/W05O2WEe-9YBrBxKD.m4a
225921,131222,26337,535710367,yes,
313628,185843,32506,596452332,yes,
379381,215097,34136,649946234,yes,
201770,120415,25526,506071125,yes,
261198,159439,30151,559353018,yes,
173731,104417,24845,489696873,yes,
186451,112260,25424,495686897,yes,
258902,159041,30153,557923606,yes,
216673,126771,26922,525555973,yes,
218424,126838,27184,527131108,yes,
173379,104548,24849,488467861,yes,
266662,163075,28839,565978664,yes,
189810,115083,25532,497550483,yes,
221787,129562,27184,531647006,yes,
280575,171184,31815,577458781,yes,
237924,141199,28839,542510891,yes,
300946,179814,30153,591377647,yes,
273345,167699,31322,569831991,yes,
314218,188363,32268,597072304,yes,
211122,123549,26903,520260606,yes,
224906,130707,29055,534831055,yes,
255593,154414,28839,554159087,yes,
228376,134174,27926,537978429,yes,
191033,115671,24846,498579748,yes,
280281,170946,31301,593136837,yes,
264264,162349,27182,562675332,yes,
173901,104484,24848,489806835,yes,
231611,137518,28834,539563409,yes,
166866,101295,24845,483441957,yes,
268997,162836,30151,566077939,yes,
182512,108820,25526,494404989,yes,
265357,162833,29599,564080198,yes,
367055,211385,31048,644670046,yes,
218326,127728,27942,529342419,yes,
221052,128564,26903,529661512,yes,
349551,203889,32665,636139602,yes,
277941,170255,31748,575234431,yes,
184690,111958,24848,494725333,yes,
257613,157528,28834,556512312,yes,
251747,153643,30151,551896818,yes,
301069,179259,32298,589838878,yes,
379959,216021,32885,650256415,yes,
261012,159788,28837,559279478,yes,
260614,158161,27181,558938278,yes,
275102,165694,31048,572116727,yes,
224470,130417,28837,534716463,yes,
216754,126776,27183,523779282,yes,
238964,140238,28834,543065994,yes,
249393,150932,27182,551371625,yes,
219389,127471,26922,527718309,yes,
